!
!
!
!
!
!
2.075	226.0858565	128.0974648
2.125	189.2397893	128.6606414
2.175	23.28271388	122.9017431
2.225	278.9886579	121.7124274
2.275	208.6903438	115.2129782
2.325	346.1594371	107.1551687
2.375	122.2581361	106.2097076
2.425	142.3807215	105.9772675
2.475	72.22535445	103.5300642
2.525	24.83812792	101.168358
2.575	252.519482	97.85585694
2.625	206.5140776	96.84920254
2.675	68.88731089	94.58863195
2.725	150.2532948	91.91740887
2.775	102.0399051	92.90524088
2.825	174.5049388	91.85217782
2.875	237.8484605	87.22669406
2.925	156.717768	91.41813908
2.975	119.4392676	87.97349982
3.025	131.1433656	88.85748242
3.075	218.6227243	86.00357241
3.125	219.584036	80.75775831
3.175	183.6552129	81.37274217
3.225	248.7496697	80.74178374
3.275	249.5191056	80.85546045
3.325	190.6426114	81.48330362
3.375	327.2551768	81.31080476
3.425	377.9633667	80.44473454
3.475	163.2613865	75.68899622
3.525	257.8126251	79.18625067
3.575	345.0099566	76.32432839
3.625	496.1474269	77.24643809
3.675	299.4942134	78.43760521
3.725	321.8528549	73.08859267
3.775	390.2193821	78.67483487
3.825	466.8570402	77.40162902
3.875	429.1785114	76.5084295
3.925	364.1428112	76.80692783
3.975	481.6431711	77.31967422
4.025	532.8771977	77.27985587
4.075	518.7563204	73.90727392
4.125	595.8223907	75.92405775
4.175	563.2631343	76.70587592
4.225	600.1420425	74.26985055
4.275	754.169236	80.88687797
4.325	683.6554628	76.80805023
4.375	827.6865079	78.76673459
4.425	791.8184862	79.57406693
4.475	875.4539193	79.79948772
4.525	855.1019229	80.01861725
4.575	995.0109964	82.6507371
4.625	1060.297257	62.81846301
4.675	1161.658176	60.01547693
4.725	1159.603399	61.49689657
4.775	1270.190541	61.74162729
4.825	1312.965043	63.00078339
4.875	1371.442318	62.77686497
4.925	1447.226337	62.11292449
4.975	1663.653929	62.73996627
5.025	1773.476026	64.39902005
5.075	1867.312495	66.5546701
5.125	1947.279899	67.0155506
5.175	2288.057306	68.83817489
5.225	2201.911953	68.67142429
5.275	2449.844163	71.27159097
5.325	2849.883049	74.03518298
5.375	2849.509818	73.98812406
5.425	3117.502301	76.19718251
5.475	3226.907027	76.60923696
5.525	3650.525291	82.37691976
5.575	3665.057899	81.6447074
5.625	3741.150048	81.25806134
5.675	3763.112628	80.89682754
5.725	3546.077619	79.28724941
5.775	3174.708865	74.41898911
5.825	3024.826662	74.9453343
5.875	2598.197273	69.49200908
5.925	2264.227288	65.35059639
5.975	1949.751764	62.20085041
6.025	1597.824362	58.65508318
6.075	1367.592978	54.23909721
6.125	1160.675153	51.94619446
6.175	951.4116489	50.05952352
6.225	836.3868188	47.2892382
6.275	778.601829	46.26006005
6.325	639.1313391	44.01818286
6.375	558.9540229	41.40846489
6.425	449.6112849	41.1724174
6.475	448.2211876	41.05687404
6.525	403.6234026	38.81819793
6.575	356.5104643	39.58047833
6.625	378.7416401	38.10039706
6.675	331.9933426	37.04798945
6.725	340.8096651	36.69247695
6.775	259.1742396	35.1661736
6.825	264.6092137	35.01525488
6.875	342.3628539	35.4576644
6.925	195.4859053	33.55061745
6.975	274.1382644	33.24164703
7.025	256.1473867	33.00912465
7.075	174.7484652	33.34966278
7.125	224.0448145	32.46884748
7.175	221.4157124	32.16434156
7.225	160.4188238	32.16913594
7.275	248.2395895	28.65785265
7.325	168.6849317	28.19162498
7.375	202.2316627	26.60613346
7.425	250.0391188	27.50791704
7.475	196.8706469	25.91904928
7.525	198.4237489	26.46301324
7.575	165.9034279	25.04237338
7.625	202.2034584	25.58016924
7.675	195.0979981	25.12109861
7.725	192.1938272	25.38391294
7.775	192.8257017	25.10566382
7.825	160.2767144	24.87715578
7.875	123.1252408	23.68643933
7.925	186.7967874	24.17514976
7.975	179.3925047	23.88520804
8.025	169.500973	23.96192867
8.075	119.8217091	28.72603276
8.125	139.693105	29.09921053
8.175	154.3396223	27.92911858
8.225	185.1020127	28.80794483
8.275	211.9572798	28.72283053
8.325	187.6285128	27.6849035
8.375	143.2472613	27.59899065
8.425	147.3536793	28.16226034
8.475	153.7940672	26.7352516
8.525	207.9106985	27.4324537
8.575	153.8162266	26.88628176
8.625	150.1238494	27.63318953
8.675	172.1234723	25.33673829
8.725	159.5747107	26.35173575
8.775	158.3043491	25.63368133
8.825	149.317665	25.6164994
8.875	206.5599948	24.60343599
8.925	149.167757	25.34173951
8.975	129.6065777	26.79226608
9.025	191.8439882	25.28422656
9.075	168.7262577	24.42274987
9.125	130.3233018	25.5662374
9.175	151.9923408	25.36670545
9.225	161.4153864	24.69173392
9.275	171.4837155	25.48916592
9.325	157.2981775	24.87312338
9.375	143.8537461	24.99005748
9.425	136.0447235	24.33511707
9.475	87.21281717	24.82128038
9.525	177.5263895	25.02115457
9.575	188.0577906	23.58923431
9.625	163.2659579	23.4466571
9.675	163.5356082	23.96355082
9.725	176.0101839	24.31078984
9.775	148.5807725	24.41850993
9.825	181.6151589	24.9942902
9.875	146.1250104	23.79621695
9.925	196.1558358	23.52385192
9.975	133.1249844	23.93136636
10.025	187.8082671	21.03523525
10.075	172.8821377	20.87172487
10.125	156.733003	20.97940087
10.175	152.5932667	20.68030553
10.225	193.3418902	20.78446991
10.275	162.9312409	20.05019531
10.325	162.9800983	20.16880839
10.375	213.1454267	19.40311082
10.425	176.7144887	19.48760276
10.475	175.1471033	19.6624453
10.525	183.3437975	19.52613238
10.575	179.6654309	19.61769518
10.625	136.798153	19.31798047
10.675	122.5610638	23.52184245
10.725	162.0651367	23.84628724
10.775	168.659243	23.94429938
10.825	162.0976188	23.90753952
10.875	150.5872717	23.81083299
10.925	181.1892258	23.69633228
10.975	161.4632733	23.58094309
11.025	155.382064	22.5318095
11.075	174.0497837	21.62556589
11.125	164.8953188	24.23684406
11.175	176.8201496	22.84211039
11.225	122.2329833	22.72685505
11.275	130.9786531	21.96207289
11.325	189.3897091	22.59984321
11.375	169.7009298	22.05335633
11.425	182.6109662	21.74410097
11.475	135.6479706	22.21591437
11.525	174.2946495	21.2329514
11.575	154.9419401	21.44994556
11.625	155.4807011	20.48385
11.675	148.511201	21.19379661
11.725	155.409835	21.49037239
11.775	156.5585949	22.03497215
11.825	166.2871323	21.10292232
11.875	190.0792213	21.99508285
11.925	146.0463994	21.83664433
11.975	201.600727	22.03639715
12.025	219.2110143	20.10580838
12.075	177.5033638	20.92838007
12.125	217.0354787	22.02714251
12.175	163.2792584	21.44364419
12.225	176.9105501	20.94760053
12.275	201.0725481	21.15135093
12.325	174.6172912	20.87206382
12.375	134.6064577	20.06044446
12.425	175.8611167	21.51224423
12.475	181.204987	21.22496977
12.525	154.2410462	21.23229778
12.575	159.2850006	20.3004566
12.625	178.7389027	20.74592247
12.675	180.1520609	19.87210312
12.725	176.0612226	19.73094319
12.775	176.5811684	18.29934838
12.825	186.7472232	17.59836044
12.875	170.3146489	17.8136807
12.925	166.7384164	17.4752546
12.975	182.3046364	17.92901298
13.025	181.8077573	16.90922582
13.075	188.4566237	16.65925831
13.125	186.9367946	17.03214005
13.175	199.8774289	16.62765863
13.225	153.5175647	17.31671401
13.275	173.6059673	16.77763611
13.325	238.6972986	21.20533041
13.375	153.6041509	20.7007312
13.425	160.3030882	20.67417313
13.475	223.6414192	19.54985743
13.525	169.1078316	20.73458364
13.575	192.9812016	20.34970041
13.625	165.069669	20.40547242
13.675	188.7336409	20.10777497
13.725	165.846824	20.56711543
13.775	183.7856711	19.28657906
13.825	168.9294517	19.16592499
13.875	199.4991674	19.79011932
13.925	185.8459165	19.64207899
13.975	196.8389408	18.99938558
14.025	177.4149539	19.73663391
14.075	139.4332836	18.78941505
14.125	188.1938511	18.78585353
14.175	167.071025	20.43043434
